timestamp,date,message
1707087601.062799,2024-02-04 17:00:01,"Good evening SEC,

Thank you to Aryan Sharma for leading an amazing recruitment week through multiple informationals and the application workshop!

Tomorrow we will have a meeting with guest speaker Bryton Praslicka! His bio is listed below:

“Bryton Praslicka graduated B.S. in 2019 and Ph.D. in 2023, both in electrical engineering from Texas A&amp;M University. He now serves as CEO of FluxWorks, Inc., a space &amp; defense startup company with offices in College Station and Houston, TX. Bryton and his wife, Chloe, love to travel the world together, rock climb outdoors, and enjoy excursions to experience modern art, architecture, and music.”

Since this is a speaker meeting, *please note that the dress code is _business casual._* And as always, remember to arrive promptly out of respect for our speaker.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 PM
*Attire*: Business Casual

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1706482800.798379,2024-01-28 17:00:00,"Good evening SEC,

Thank you to Matthew Cupich, Bailey Faulk, and the rest of the Career Fair team for hosting a smooth and successful fair at Legends Event Center!

At tomorrow’s meeting, we will be introducing some Bylaws changes and have committee time as well.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 PM
*Attire*: Casual

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1705974384.256989,2024-01-22 19:46:24,Flex room 1!
1705974183.742879,2024-01-22 19:43:03,"Once you enter through the doors, take a right, walk down a half flight of stairs, and enter the large room on the right!"
1705878000.633399,2024-01-21 17:00:00,"Good evening SEC,

Hope everyone had a wonderful first week of school! Tomorrow will be our *Career Fair Walkthrough Meeting* led by our Operations Coordinators, Elizabeth Thomas and Thomas Ankner!

As a reminder, this meeting will be at our new venue Legends Event Center. Please refer to the parking information below. If you still need a ride, let me know as soon as possible. Because we have a lot of new information to cover with the updated venue, *please arrive promptly so that we can start the meeting on time.*

Lastly, if you have not already signed up for a Career Fair volunteer slot, you can do so <https://docs.google.com/spreadsheets/d/12wY-iygfhfyjzR8GjyuywfrXivEW72gn6HVrKILzCdc/edit?usp=sharing|HERE>.

*Reminder*: GC Meeting tomorrow night
*Where*: Legends Event Center (2533 Midtown Pk Blvd, Bryan, TX 77801)
*When*: 8:15 PM
*Attire*: Casual
*Parking:* Park in the lots marked in _red_ and enter through the area marked in _blue_

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1705618801.709609,2024-01-18 17:00:01,"Howdy everyone! Hope you all had a restful winter break.

Our *Spring 2024 Career Fair* is coming up *NEXT WEEK* which means that this upcoming Monday's meeting will be our Career Fair Walkthrough Meeting. With the venue changes for this semester, this meeting will be at *Legends Event Center* where the fair will be taking place.

Please plan to drive or find a ride to the meeting. If you are unable to do so, please let me know and I can help arrange something for you.

*Address:* 2533 Midtown Pk Blvd, Bryan, TX 77801
*Parking:* Please refer to the image attached below. Park in any of the areas marked in *red*. I will provide additional information on where to enter on Sunday."
1701644401.292869,2023-12-03 17:00:01,"Good evening SEC,

There is *no GC meeting* tomorrow, but we hope to see everyone at the Winter Banquet to celebrate the semester and our graduating seniors! Here is some general information about the event below:

*Reminder*: Winter Banquet tomorrow night
*Where*: Peach Creek Ranch - 5802 Lynn Elliott Ln, College Station, TX 77845
*When*: Doors open @ 7:00 PM
*Attire*: Semi-formal

If you have any additional questions, reach out to Aryan Sharma or Sam Lo."
1701039600.453099,2023-11-26 17:00:00,"Good evening SEC,

Hope everyone had a restful Thanksgiving Break!

Tomorrow will be our last GC meeting of the semester and we will be finishing off the year with our Senior Panel! Here is a list of the panelists:

• Sarah Beamer (CVEN)
• Eleanor Garrett (CVEN)
• Adam Hedman (ISEN)
• Maggie McGurran (CHEN)
• Ozioma Mgbahurike (ELEN) 
• Sona Shah (CSCE)
Please note that this meeting will be in the *Chevron Rooms (ZACH 297-299)*, and not HEB 110.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 PM
*Attire*: Casual

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1700434802.498379,2023-11-19 17:00:02,"Good evening SEC,

There is *no GC meeting tomorrow*. Hope everyone has a great Thanksgiving Break!

Our next meeting will be on Monday, November 27th in the Chevron Rooms (ZACH 297-299).

See you all next week!"
1699830000.479259,2023-11-12 17:00:00,"Good evening SEC,

Hope everyone enjoyed a dominant Aggie football victory against Mississippi St. last night! Also, Happy Diwali to anyone who is celebrating!

At tomorrow’s meeting our Executive Council will be covering what they have been working on and accomplished with their committee over the last couple of months. We will follow up with a bit of committee time as well!

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 PM
*Attire*: Casual

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1699225201.590999,2023-11-05 17:00:01,"Good evening SEC,

The Engineering Student Survey has officially opened! Take the survey if you haven’t already and spread the word to your fellow engineers as well!

At tomorrow’s meeting our Career Fair Co-Chairs, Matthew Cupich and Bailey Faulk, will be presenting some changes and improvements that SEC is making for the Spring 2024 Career Fair.

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 PM
*Attire*: Casual

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1698616802.169549,2023-10-29 17:00:02,"Good evening SEC,

Tomorrow’s meeting will be led by our Student Relations Committee! Their presentation and activities will focus on building emotionally intelligent teams.

At tomorrow night’s meeting, please wear your best (*SEC appropriate*) Halloween costume! And as a reminder, we will have a Halloween Trivia Social after the GC meeting!

Lastly, we will be hearing a Leadership Minute from Jade Waldron and Izzy Baumler.

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 PM
*Attire*: Casual/Halloween Costume

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!

*Also, react with an emoji that hints at your Halloween costume!*"
1698012000.518379,2023-10-22 17:00:00,"Good evening SEC,

Yesterday, the EnVision team hosted its fall conference with hundreds of future engineers! Thank you to the EnVision Co-Chairs and coordinators, TLs, and everyone else who volunteered at the event!

We are excited to host a group of former SEC members at our Alumni Panel meeting tomorrow night! Our panelists are listed below:

• <https://www.linkedin.com/in/ACoAABST7D0BjxODIatkh9Y-n0ydYPpLrWFuCqg|Samantha Crovella> ‘14 - *BMEN*, Principal Software Engineer at *Moderna* 
• <https://www.linkedin.com/in/michael-w-mcclure|Michael McClure> ‘18 - *MEEN*, Autonomy Controls Engineer at *Blue Origin*
• <https://www.linkedin.com/in/ACoAACDCOVwBU-rH24ZSrl8LioVrh_eWngt0rA0|Nadia Alderman> ‘20 - *CVEN*, Civil Analyst at *Kimley-Horn*
• <https://www.linkedin.com/in/ACoAACyX5h0BgnMmxwpi-1F_WAZ_wJz8ayMErvk|Alexandria Britt> ‘21 - *ISEN*, Business Operations Rotator at *Texas Instruments*
• <https://www.linkedin.com/in/jamesmswanson/|James Swanson> ‘21 - *CHEN*, Polypropylene Production & Raw Material Planner at *ExxonMobil*
• <https://www.linkedin.com/in/shikharbaheti/|Shikhar Baheti> ‘22 - *CSCE*, SWE at *Amazon*
*Reminder*: GC Meeting tomorrow night
*Where*: <https://tamu.zoom.us/j/91413854730|Online>
*When*: 8:15 PM
*Attire*: Casual

Please note that this meeting will be *ONLINE* through <https://tamu.zoom.us/j/91413854730|Zoom>. During the meeting, make sure to *have your camera on*.

Lastly, we will have a Company Chat with SLB before the GC meeting! This will be *in-person* in HEB 118 at 6:30 PM.

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1697407201.239079,2023-10-15 17:00:01,"Good evening SEC,

A couple of shoutouts from a successful SEC week:
• Thank you to Engineering Development for hosting another great DI Saturday with over 4,000 students in attendance!
• Student Relations hosted its FIRST EVER faculty dinner on enhancing mental wellness in the classroom!
• Legislation has officially opened its First Year Survey! Please spread the word to anyone who is able to fill it out!
Tomorrow we will have two outside announcements from some former SEC members, followed by a Leadership Minute from Sean Bolger and Will Moeller. Lastly, we will be doing a reflection activity, so *please bring paper and something to write with.*

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 PM
*Attire*: Casual

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1696802400.394469,2023-10-08 17:00:00,"Good evening SEC,

There is *no GC meeting tomorrow.* Enjoy the break!

As a reminder, the <https://docs.google.com/forms/d/e/1FAIpQLSc7NnZxAg3VKTSkUXqcSUK1GkGYSg5cRsmCI4_VN4xn8lMIMQ/viewform?usp=share_linkto|Sys Ad PM interest form> closes TONIGHT. Furthermore, applications for Career Fair and Social Media Coordinator positions are currently open on <https://members.secsystems.net/meetings|MembershipHub> and will close on Friday.

See you all next week!"
1696197600.982039,2023-10-01 17:00:00,"Good evening SEC,

Congratulations to everyone who earned their Aggie Ring this past week!

We have an exciting meeting coming up tomorrow! Our meeting will start off with a Leadership Minute from Bailey Faulk and Jake Isakson, followed by a presentation from our philanthropy, The REACH Project. Lastly, we will be meeting everyone from our Fall 2023 New Member Cohort!

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 PM
*Attire*: Casual

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1695592800.898099,2023-09-24 17:00:00,"Good evening SEC,

Hope everyone is having an amazing weekend after a great Aggie football win versus Auburn!

Tomorrow we will have our first speaker meeting of the semester with Dr. Korok Ray from the Mays Business School and Innovation Research Center! His research involves investigating how computer science and machine learning can improve electronic labor markets. Please make sure to *arrive on time* and also note that the attire for tomorrow’s meeting is *business casual.*

As a reminder, we will also be *voting on Amendments #4 and #5* from last week’s meeting after the speaker presentation. It is imperative that we have everyone in attendance tomorrow night for the vote.

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 PM
*Attire*: Business Casual

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1694988000.759489,2023-09-17 17:00:00,"Good evening SEC,

Thank you to Aryan Sharma for hosting informationals this week as well as the brand new application workshop event! We had over 200 potential new members in attendance!

Tomorrow will be this semester’s Bylaws meeting. We will have multiple important amendment proposals to discuss and it is crucial for everyone to be in attendance in order to have a deciding vote.

Lastly, we will also be having a Leadership Minute from Tony Salazar!

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 PM
*Attire*: Casual

If you are unable to attend this meeting, please fill out <https://docs.google.com/forms/d/e/1FAIpQLSfX_fDJ7YmMyklNHSHXEiXop4zCucaWNeMLuSQOKQ8rgNhqXw/viewform|this form>.

See you all tomorrow!"
1694383200.706269,2023-09-10 17:00:00,"Good evening SEC,

Thank you everyone for helping us put on Career Fair this past week, we could not do it without you guys! And a special thank you to our Co-Chairs, Shaham and Matthew, as well as the rest of the Career Fair committee for all of the hard work to make it happen!

Tomorrow before the meeting, we will also have a Company Chat with Capital One from 5:30 - 6:30 PM in HEB 118. This is a great chance to learn more about opportunities with the company and network with Capital One representatives!

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 PM
*Attire*: Casual

See you all tomorrow!"
1693778400.321189,2023-09-03 17:00:00,"Good evening SEC,

Hope everyone is having a great long weekend! As a reminder, Career Fair is THIS WEEK!

*Career Fair Reminders:*
• Dress Code: 
    ◦ *GC:* Maroon GC polo
    ◦ *EC:* EC button down, EC name tag
    ◦ *CF Coordinators:* Black CF polo, CF name tag
    ◦ *Everyone: Business professional bottoms and shoes*
• Be *ON TIME* and *DON’T SKIP SHIFTS*
    ◦ If you see that someone didn’t show up to their shift, please let an EB member/Operations Coordinator know
• Always *act professionally* and *be mindful* of your environment
    ◦ You are representing Texas A&amp;M University, the College of Engineering, and SEC!
THANK YOU, we could not host the fair without your hard work!

*There will be NO meeting tomorrow due to the Labor Day holiday.*"
1693173600.687109,2023-08-27 17:00:00,"Good evening SEC,

Hope everyone had an amazing first week of school!

Tomorrow we will have our Career Fair Walkthrough Meeting at Kyle Field! Our Operations Coordinators will be giving a presentation that covers everything you will need to know for next week’s fair. We will follow up with a quick tour around the venue.

*Reminder*: GC Meeting tomorrow night
*Where*: Kyle Field - Entry 3, Hall of Champions Presidential Lounge (1st Floor)
*Additional Instructions:* Enter the Hall of Champions at Entry 3, take the elevator on your left to floor 1, and then take a left to go to the Presidential Lounge.
*When*: 8:15 pm
*Attire*: GC - Casual, EC - EC button down and business professional bottoms

See you all tomorrow!"
1692568800.525469,2023-08-20 17:00:00,"Good Evening SEC,

Welcome back everyone! Hope you all had an amazing summer!

There will be *no GC meeting tomorrow* (Monday, 8/21). Have a great first week of class and beat the heat! :sunny:

Our first GC meeting of the semester will be *NEXT Monday, August 28th, at Kyle Field.* This will be our Fall 2023 Career Fair Walkthrough meeting.

Furthermore, we need everyone's help to review both our <https://drive.google.com/file/d/19ILW55lvyoklRzJUpNTps3LB0_BFdJdc/view?usp=sharing|Articles of Association> and <https://drive.google.com/file/d/1KTiu966DGPkrbfsVy0opjbP7LKUAre2d/view?usp=sharing|Bylaws>. I'll be sending more details tomorrow on the revision proposal process and deadlines. *We will be reviewing any revision proposals at our GC meeting on Monday, September 18th.*"
1682287201.148469,2023-04-23 17:00:01,"Good evening SEC,

Eid Mubarak to those who celebrate!

We will be celebrating *SEC’s 84th anniversary* BEFORE the GC meeting tomorrow at 7:00 PM (with cupcakes and a movie night)!

Tomorrow, we will be having our LAST GC meeting of the semester which will consist of our *SEC Senior Panel!* Here are our panelists:

1. Drew Pare (CVEN)
2. Taylor Reinke (MEEN)
3. Pavan Motupalli (CSCE)
4. Brianna Barrow (AREN)
5. Violet Dunlap (CHEN)
6. Andrew Garcia (ECEN)
7. Tasya Nasoetion (MSEN)
8. Emma Ramirez (Consulting/MEEN)
*Reminder:* GC Meeting tomorrow night
*Where:* ZACH 297-299 (Chevron Rooms)
*When:* 8:15 PM
*Attire:* Casual

See you all tomorrow!"
1681682400.927769,2023-04-16 17:00:00,"Good evening SEC,

Thank you to the members and families that attended our Family Weekend Brunch! Thank you to Sarah Beamer and the Internal Relations committee for setting up such an amazing event! Today, SAGR hosted its annual Kickball Society Tournament in which the winning organization, NSBE, won $500 towards their philanthropy!

Tomorrow we will have CEO of Velentium, Dan Purvis, speak at our meeting. He will be discussing his journey as the company’s founder and on how to “craft your culture” as a business owner! Please note that the dress code for this meeting is *business casual*, and as last week please arrive on time out of respect for our guest speaker.

*Reminder:* GC Meeting tomorrow night
*Where:* ZACH 297-299 (Chevron Rooms)
*When:* 8:15 PM
*Attire:* Business Casual

See you all tomorrow!"
1681077600.427129,2023-04-09 17:00:00,"Good evening SEC,

Happy Easter and Passover to those who celebrate!

Tomorrow we will have guest speaker Jay Estes from Axiom Space presenting at our meeting! Corporate Relations will be hosting a _*meet &amp; greet*_ with our guest speaker starting at 7:45 PM for all SEC members. Food will be provided as well. Please arrive _*on time*_ to our meeting tomorrow out of respect for our speaker. Also note that the dress code is *business casual*.

Attached <https://drive.google.com/file/d/1ZAPllLL5SrJ0rNiE9nNMNxvv3jgGu5cO/view?usp=sharing|HERE> is Jay Estes' bio.

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 PM
*Attire*: Business Casual

See you all tomorrow!"
1680472800.460519,2023-04-02 17:00:00,"Good Evening SEC,

Earlier today, the Envision Committee hosted the first Envision Scholars! Thank you to all of the volunteers who made it a successful event, and congratulations to the committee and chairs for all of their hard work paying off. Tomorrow night, we will be having our semesterly Alumni Panel in the Chevron Rooms! While our alumni will be joining us over Zoom, we will all be participating in-person. Please note the dress code will be smart casual, with a brief description included below.

*Reminder*: GC Meeting tomorrow night
*Where*: ZACH 297-299 (Chevron Rooms)
*When*: 8:15 pm
*Attire*: Smart Casual (In between casual and business casual. For males, jeans/khaki pants and a polo or button down. For females, jeans and nicer top/blouse or something equivalent. No athletic wear.)

See you all tomorrow!"
1679868000.335799,2023-03-26 17:00:00,"Good Evening SEC,

Last week, the Philanthropy Committee hosted another successful Breakroom Takeover, the Legislation Committee opened up the First Year Student Exit Survey, and Engineering Development hosted Capital One for Industry Night! Tomorrow, our Committee Chairs will be sharing their progress made this year in preparation for next year’s Executive Council applications opening tomorrow.

*Reminder*: GC Meeting tomorrow night
*Where*: ZACH 297-299 (Chevron Rooms)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1679263201.908139,2023-03-19 17:00:01,"Good Evening SEC,

I hope everyone had a fun and restful spring break! Tomorrow, we will be holding the elections for next academic year's Vice Presidents. *This meeting is mandatory for all members* unless you are granted an excused absence in advance.  Please ensure you will be there on time.

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1678057201.151459,2023-03-05 17:00:01,"Good Evening SEC,

We will be holding the election for the 2023-24 President tomorrow. *This meeting is mandatory for all members* unless you are granted an excused absence in advance.  Please make arrangements to be on time.

*Reminder*: GC Meeting tomorrow night
*Where*: ZACH 297-299 (Chevron Rooms)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1677452400.478039,2023-02-26 17:00:00,"Good Evening SEC,

I hope everyone had a wonderful and restful weekend after an eventful SEC-filled week. E-Week hosted 15+ events including [500!] Donuts on E-Quad and Lunch &amp; Learns. Additionally, SAGR hosted the Graduate Student Event which had 150+ attendees. Thank you E-Week, SAGR, and everyone who volunteered and participated in these events - keep spreading the sense of community, ensuring the well-being, and celebrating the accomplishments of yourself and each other as engineers.

And last but not least, Membership welcomed our new members at New Member Student Retreat and we will continue to welcome them at the General Council meeting tomorrow night.

*Reminder*: GC Meeting tomorrow night
*Where*: ZACH 297-299 (Chevron Rooms)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1676847601.034579,2023-02-19 17:00:01,"Good evening SEC,

Happy National Engineers Week and George Washington's Birthday Week (Fun Fact: George Washington is often described as this country's First Engineer).

This past week SEC hosted our first Breakroom Takeover, Social, and Industry Night of the semester - whoop and thank you to Philanthropy, IR, and Engineering Development committees and volunteers!

Tomorrow we will have a speaker on entrepreneurship and the dress code is business casual.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Business Casual

See you all tomorrow!"
1676243026.452339,2023-02-12 17:03:46,"Good evening SEC,

This past week, the Legislation Committee presented the results of the SEC Engineering Student Survey Fall 2022 to the administration - thank you Legislation! Tomorrow night we will hear a Leadership Minute from Brianna Navas.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

After the GC Meeting, please join us for valentine-themed activities in the Spread the Love Social at Chevron Rooms. There will be cookies!

See you all tomorrow!"
1675638000.546089,2023-02-05 17:00:00,"Good evening SEC,

This weekend, SEC hosted the first-ever Texas Engineers' Summit - thank you to the Special Events committee and volunteers for all of your efforts! Tomorrow night we will hear a Leadership Minute from Samantha Echegaray and Daniel Fitzgerald. We will also engage with committees.

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1675195907.697579,2023-01-31 14:11:47,"<!channel> If these are anyone’s belongings left in HEB 110 last night, they are in the ESO Suite!"
1675126962.234559,2023-01-30 19:02:42,"Hi everyone! For the meeting tonight, please go to the side doors of HEB, because the central door facing bright building and architecture is closed."
1675033201.008749,2023-01-29 17:00:01,"Good evening SEC,

Hope everyone had a restful weekend! Thank you for each of your help at the SEC Career Fair and a special thank you to Eleanor, Shaham, and the Career Fair Coordinators for organizing the successful Spring 2023 Career Fair!

Tomorrow night we will hear the results of the Engineering Survey from the Legislation Committee!

*Reminder*: GC Meeting tomorrow night
*Where*: HEB 110
*When*: 8:15 pm
*Attire*: Casual"
1674428400.376849,2023-01-22 17:00:00,"Good Evening SEC,

I hope everyone had a wonderful first week of school! I've loved seeing and catching up with some of y'all around ZACH, and I am looking forward to seeing all of you tomorrow at our first meeting of the semester!

Tomorrow we will have our Spring 2023 Career Fair Walkthrough GC Meeting at Kyle Field.

*Reminder:* GC Meeting tomorrow night
*Where:* Kyle Field - Entry 3, Hall of Champions Presidential Lounge (1st Floor)
*Additional Instructions:* Please enter at the main entrance of the Hall of Champions, take the elevator on your left to floor 1, and take a left to find the Presidential Lounge.
*When:* 8:15 pm
*Attire:* Casual

Additionally, if you have any proposal for revisions or additions to the Articles of Association and/or Bylaws, please email me a thorough explanation of your reasoning for the suggested changes.

See you all tomorrow!"
1670210851.642829,2022-12-04 21:27:31,"Good Evening SEC,

There is *no meeting* tomorrow night, but we hope to see you at the Winter Banquet tomorrow! If you have any questions about Winter Banquet, please reach out to Brianna Navas or Sarah Beamer. Otherwise, #BTHOFinals!"
1669591190.303269,2022-11-27 17:19:50,"Good Evening SEC,
Hope everyone had a wonderful Thanksgiving Break and celebrated the incredible Aggie Football win last night!
We will have our final GC meeting of the semester tomorrow night where we will hear a leadership minute from Samantha Caswell!

*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Casual

See you tomorrow !"
1668812400.464499,2022-11-18 17:00:00,"Good Evening SEC,

There will be *no GC meeting* on Monday 11/21 because it is Thanksgiving week. Enjoy the Thanksgiving Holiday!"
1668380401.540909,2022-11-13 17:00:01,"Good Evening SEC,

Yesterday, SEC hosted EnVision Conference on engineering awareness for 400+ elementary to high school students. Thank you EnVision Chairs, coordinators, TLs, and volunteers for your contributions to a fun and successful event! Additionally, this week, SEC hosted Industry Night &amp; PRT #2 - thank you Engr Dev and SAGR!

This week’s meeting will be in the Chevron Rooms and we will hear a presentation from Credera. The dress code is business casual.
*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Business Casual
--
Prior to the GC meeting, Corporate Relations is hosting a Meet &amp; Greet with Credera Company Representatives for all SEC members and snacks will be provided. We hope to see you there!

*Reminder*: Meet &amp; Greet tomorrow night before the GC meeting
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 7:15 pm
*Attire*: Business Casual

*About Credera (<https://www.credera.com/|Click here for Credera Website>)*
Credera is a consulting firm focused on strategy, transformation, data, and technology. Our 700 consultants across the globe partner with clients ranging from long-time market leaders to emerging companies. Credera believes the most effective solutions are created through real collaboration with a laser focus on excellence. We care deeply about building trusted relationships with our clients to deliver tangible business results. Our mission is to make an extraordinary impact on our clients, people, and communities.

See you all tomorrow!"
1667775600.438059,2022-11-06 17:00:00,"Good Evening SEC,

This week Legislation released the SEC Engineering Student Survey. Thank you to Legislation for spearheading the survey and volunteers for tabling!

This week’s meeting will be in the Chevron Rooms and we will hear a presentation from Melinda Haughey, an SEC Alumna. The dress code is business casual.
*Reminder*: GC Meeting tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 8:15 pm
*Attire*: Business Casual

Prior to the GC meeting, Corporate Relations is hosting a Meet &amp; Greet with Alumni (please see bios below) for all SEC members and food will be provided. We hope to see you there!
*Pre-GC Meeting Event Reminder*: Meet &amp; Greet tomorrow night
*Where*: Chevron Rooms (ZACH 297-299)
*When*: 7:15 pm
*Attire*: Business Casual
*Note:* Food will be provided.

*Meet &amp; Greet Speakers*
*Melinda Haughey (CHEN ‘15)*
Melinda McClure Haughey, CEO and co-founder of Proxi, is a former U.S. intelligence professional and user experience researcher who is a PhD candidate at the University of Washington. Data visualization, online communities and collaboration, and user interfaces are among her areas of expertise. She is fascinated by social media, locative media, and how technology can improve people's interaction with the world. Melinda graduated from Texas A&amp;M University with a Chemical Engineering degree and was involved in numerous leadership positions on campus, including being elected President of SEC. Outside of work she spends time mentoring, reading, skiing, and chasing after her toddler.

*Ryan Haughey (AERO ‘13)*
Ryan Haughey is a data scientist with a passion for business building, strategy, and solving customer problems. After he started his career at Boeing he earned a Masters from Stanford University and transitioned into consulting for Booz Allen Hamilton. During his time working in consulting in DC, he helped U.S. government organizations develop strategies informed by data. He later moved to Seattle and joined the startup scene — first with Convoy and now as the head of data science at <http://Falkon.ai|Falkon.ai>. Ryan graduated from Texas A&amp;M University with an Aerospace Engineering degree and served as President of SEC. Outside of work he plays hockey, enjoys cooking, and loves being a dad.

See you all tomorrow!

All the best,"
1667167200.952939,2022-10-30 17:00:00,"Good Evening SEC,

Happy Halloween Eve! Wear your best Halloween costume to the GC meeting tomorrow night, and get 1 social point!

This week’s meeting will be the Midsemester Check-In meeting co-led by the Student Relations Committee. For this meeting, please bring a notebook and pencil so you can write your reflections.

We will also hear a Leadership Minute from Asha and Sulekha.

*Reminder*: GC Meeting tomorrow night
*Where*: Haynes Engineering Building Room 110
*When*: 8:15 pm
*Attire*: Halloween Costume or Casual
*Note:* Bring your own notebook (:sec: journal:bangbang:) and pen/pencil to write personal reflections.

See you all tomorrow!

P.S. React with an emoji that hints at your GC Halloween costume."
1666562400.194399,2022-10-23 17:00:00,"Good Evening SEC,

Happy Diwali to those who celebrate it!

Last week, Philanthropy led its first Breakroom Takeover event of the semester, and it was uber-successful - the staff had a great time! Thank you Philanthropy and volunteers!

Today, SAGR convened engineering organizations for the Fall Society Tournament where societies can compete in ultimate frisbee, spikeball, and cornhole. It was a blast! Thank you SAGR, SEC players, and volunteers!

This week we will have the Representation Meeting where we will ask for your perspectives on topics related to the College of Engineering. We will also hear a leadership minute from Matthew Cupich.

*Reminder*: GC Meeting tomorrow night
*Where*: ZACH 297-299 (Chevron Rooms)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1665957601.809609,2022-10-16 17:00:01,"Good Evening SEC,

Thank you to everyone who volunteered for DI Saturday and cheers to the Engineering Development Committee for organizing the successful event!

This week’s meeting will be the SEC Alumni Panel and it will be *virtual on Zoom* to accommodate the out-of-state alumni. We will have 6 alumni and we will split into breakout rooms so please ensure that you are using a desktop with a microphone and speaker access.

*Reminder*: GC Meeting tomorrow night
*Where*: Zoom (Link: <https://tamu.zoom.us/j/93260281884>)
*When*: 8:15 pm
*Attire*: Casual

See you all tomorrow!"
1665352802.121359,2022-10-09 17:00:02,"Good Evening SEC,

There will be *no meeting* tomorrow evening due to Fall Break.
Enjoy the long weekend!"
